Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Predicted_Exam_Score,Predicted_Group
15,95,2,2,0,9,56,2,0,3,1,0,1,2,1,0,1,2,1,67,67.20875311201566,Pass
23,62,0,0,1,7,67,1,1,1,1,2,1,0,4,0,2,1,0,65,64.79538868927992,Pass
17,96,2,1,1,9,79,1,0,3,2,2,0,1,2,0,2,1,1,68,68.97959655352636,Pass
15,69,1,2,1,9,62,1,1,2,2,0,1,1,3,0,1,1,1,62,63.27766535763644,Pass
20,87,1,2,1,7,75,0,1,1,1,2,1,0,3,0,2,2,1,68,68.42155724500995,Pass
21,83,0,2,0,6,78,2,1,2,0,0,1,2,3,1,1,2,0,69,68.7777411239122,Pass
38,82,2,1,0,6,97,1,1,2,1,2,0,0,3,0,0,2,1,72,73.11475177620902,Pass
19,94,1,2,0,7,62,2,1,0,2,2,1,0,3,1,1,1,1,65,65.87196264151262,Pass
13,64,2,0,1,5,72,2,1,2,2,2,0,1,2,0,2,1,1,63,62.11786537956745,Pass
22,74,0,0,1,5,99,2,1,0,1,2,1,1,2,0,0,2,0,68,68.11055755446073,Pass
8,82,0,1,0,4,59,2,1,1,2,2,1,1,2,0,0,2,1,62,63.14901843330314,Pass
19,92,2,2,1,7,89,2,0,0,1,0,0,1,2,0,2,2,1,69,68.35178081500055,Pass
20,69,2,1,0,10,59,2,1,2,0,0,1,2,4,0,1,2,0,65,65.2836106303692,Pass
25,92,0,2,0,4,93,0,1,3,0,2,1,1,2,0,1,2,0,74,72.97517851685998,Pass
26,76,0,1,1,7,74,2,1,4,2,0,1,2,3,0,1,1,0,70,70.65074885106417,Pass
17,68,2,1,1,7,99,0,1,2,2,2,1,2,3,0,1,2,0,65,66.1348709411469,Pass
19,90,0,0,0,7,59,1,1,3,0,2,1,1,3,0,0,1,1,70,69.3485762439331,Pass
15,64,1,1,1,9,84,1,1,0,2,2,1,1,3,0,0,0,1,59,61.66853116008717,Pass
13,81,1,2,1,6,85,1,1,1,1,2,0,1,3,0,1,1,1,63,65.49491521956577,Pass
22,63,1,0,1,4,86,1,1,0,1,0,1,1,4,0,0,2,0,64,65.85768365261428,Pass
12,74,1,0,1,6,55,0,1,0,2,1,1,2,3,0,2,2,1,63,64.09459161356938,Pass
18,84,0,1,0,6,64,2,1,2,1,0,1,2,2,0,1,2,0,67,68.40116681474417,Pass
14,82,2,2,1,4,67,2,1,1,0,2,1,1,4,0,1,1,0,65,64.86736475637568,Pass
23,76,2,2,0,7,66,2,1,2,2,2,1,1,3,0,0,2,1,67,65.88736296383819,Pass
31,77,0,2,0,5,84,2,1,2,0,0,1,2,5,0,3,2,1,73,72.34264158068038,Pass
12,69,0,0,1,7,53,1,1,2,1,0,1,1,3,0,0,2,1,64,63.76164353646908,Pass
9,78,1,0,0,6,87,2,1,0,2,0,0,2,3,0,2,2,1,65,64.95139987509054,Pass
19,98,2,0,1,5,76,2,1,2,2,2,0,2,3,0,1,1,1,72,71.25152971784506,Pass
20,94,0,2,0,8,59,0,1,3,2,2,1,2,4,0,1,2,0,72,70.7709435734865,Pass
21,66,0,2,0,7,61,2,1,2,0,0,1,1,2,0,0,2,1,66,64.5845379584152,Pass
17,61,0,2,1,7,55,0,1,1,2,2,0,0,2,1,0,2,1,62,60.42599932770766,Pass
19,97,1,2,0,8,73,2,1,2,2,2,0,0,1,0,0,2,1,68,68.80056955365276,Pass
22,81,2,1,1,7,80,1,1,1,2,2,1,2,3,0,0,1,0,67,67.93823314392414,Pass
26,82,0,1,0,7,79,2,1,1,2,2,1,2,2,1,2,2,0,69,69.20315704425244,Pass
8,91,0,1,0,6,98,2,1,1,2,2,0,2,3,0,1,2,0,67,67.64368061778102,Pass
18,73,2,2,0,5,65,2,1,1,1,0,1,0,3,0,0,1,0,63,62.991014028883036,Pass
21,79,1,2,1,7,88,1,1,0,1,2,0,0,4,0,1,1,1,65,66.675414883221,Pass
14,99,0,2,0,6,86,1,1,2,0,0,0,0,4,0,0,2,1,71,70.30639293258884,Pass
30,87,2,2,0,8,53,1,1,1,1,0,0,1,1,0,2,2,1,70,69.74213230198492,Pass
16,66,2,2,1,7,97,2,1,5,1,0,1,2,3,0,2,2,1,68,66.88830326694475,Pass
20,65,2,2,1,8,97,0,1,0,1,2,1,0,3,0,0,2,0,65,63.825238549176674,Pass
23,68,2,0,1,6,70,2,1,4,2,2,1,2,2,0,1,2,1,68,67.41345376772568,Pass
16,91,2,2,1,5,71,2,1,2,0,2,1,0,3,0,0,2,1,69,67.46463287106853,Pass
9,72,2,0,1,10,91,2,0,1,0,2,1,1,2,0,1,0,0,62,61.39829561383206,Pass
17,61,1,0,1,7,75,2,0,2,2,0,1,0,4,0,0,2,0,62,62.523970200960036,Pass
26,98,0,1,0,8,90,1,1,1,0,1,1,2,2,1,2,1,0,72,73.06313928434781,Pass
18,67,0,2,0,5,52,0,1,0,2,2,0,1,4,0,2,1,1,64,62.37508157166994,Pass
15,60,0,2,0,7,63,1,1,0,1,0,1,2,1,1,1,0,0,58,59.50899172089543,Pass
26,69,0,2,0,9,55,1,1,1,1,2,1,1,3,0,0,2,1,66,65.50086296115212,Pass
18,69,2,1,1,5,73,1,1,1,1,0,1,2,4,0,2,1,1,64,65.27433821261195,Pass
17,77,2,0,1,10,93,1,1,3,0,0,0,2,1,0,0,0,0,68,67.62357528650014,Pass
21,97,1,1,0,7,78,2,1,0,0,2,1,1,3,0,2,2,0,69,70.5656090352347,Pass
25,95,1,0,0,6,76,2,1,1,1,2,1,2,5,0,1,2,1,71,72.6871879878413,Pass
34,78,2,0,1,8,68,2,1,1,2,2,1,0,2,0,0,2,1,71,69.70670905457904,Pass
25,76,2,2,1,9,53,2,1,0,0,0,0,2,3,0,1,1,1,67,66.40264593596821,Pass
27,82,0,1,1,6,88,2,1,2,0,0,0,1,3,0,1,2,1,71,72.13314412635553,Pass
17,70,2,2,1,6,79,1,1,2,2,2,1,2,3,0,1,3,0,64,65.51635239064234,Pass
14,62,2,2,1,7,97,0,1,0,2,2,1,2,1,0,1,1,1,62,61.78411788793791,Pass
20,98,2,2,0,8,72,2,1,1,0,2,1,0,4,0,1,2,0,70,69.26659198806466,Pass
21,67,1,0,0,7,70,1,1,2,1,2,0,0,2,0,2,1,0,63,64.53005110546235,Pass
14,68,0,2,1,8,99,0,1,0,0,2,1,2,3,0,1,2,0,66,65.05656172031905,Pass
19,79,2,2,1,8,57,1,1,2,1,1,1,2,3,0,1,1,1,65,66.19102347334832,Pass
22,80,2,0,0,7,63,2,1,1,0,2,1,2,3,0,0,2,1,69,67.41171385615823,Pass
22,61,0,1,1,6,74,2,1,1,1,2,1,0,3,0,1,2,1,63,64.23004346487295,Pass
23,66,2,2,0,7,76,1,1,1,0,2,1,1,2,0,0,1,1,64,63.71572956097048,Pass
22,75,2,2,1,10,77,0,1,2,1,1,1,1,2,0,1,2,1,66,67.0923723205302,Pass
17,87,2,2,1,7,61,2,1,4,0,2,1,0,3,1,1,2,0,67,66.72200984044281,Pass
17,69,0,0,1,9,96,2,1,2,1,2,1,0,3,0,0,0,1,66,65.10949636765191,Pass
13,77,1,0,0,6,85,1,1,2,1,2,1,1,4,0,2,2,0,65,66.24431446363398,Pass
31,82,0,2,1,7,63,2,0,2,0,2,0,2,2,0,2,1,1,72,70.206342310795,Pass
20,96,0,2,1,8,65,0,1,0,2,1,1,1,2,0,1,2,0,70,69.90331816842796,Pass
19,73,2,2,1,9,94,2,1,1,0,1,1,2,1,0,0,2,0,67,66.2141555598904,Pass
14,65,2,0,0,9,69,1,1,4,2,3,1,1,3,0,0,2,1,64,62.94661477019277,Pass
38,80,0,2,0,5,78,2,1,1,1,2,1,2,4,0,0,0,0,72,71.91595767790963,Pass
14,90,2,2,1,9,56,2,1,0,1,2,1,1,4,0,1,2,0,65,65.62031226427807,Pass
17,64,0,1,1,10,63,2,1,0,0,2,1,2,3,0,1,1,0,62,62.99780186995032,Pass
22,77,2,0,0,6,71,0,1,3,1,2,1,0,4,0,1,0,0,67,66.70753084909822,Pass
24,61,2,2,0,6,83,0,1,0,2,2,1,2,3,1,1,2,1,64,63.21319359174779,Pass
26,61,2,2,0,7,64,1,1,0,2,2,0,0,3,0,2,3,1,63,63.219715040935256,Pass
31,79,2,0,0,7,98,2,1,1,2,0,1,1,2,0,0,1,1,72,70.44114372392585,Pass
23,72,1,2,0,6,61,0,1,1,0,2,1,2,5,0,1,2,1,66,66.50093725252927,Pass
14,94,0,2,1,5,89,2,1,0,2,2,1,2,1,0,2,2,0,70,69.00491298765125,Pass
18,84,2,1,1,9,68,1,1,0,2,0,0,0,2,0,2,2,0,66,66.3716089735913,Pass
22,78,0,0,0,6,92,1,1,1,0,0,1,2,3,0,1,1,1,70,69.62194457445025,Pass
32,76,1,1,1,6,96,1,1,0,1,0,1,1,2,0,1,1,0,67,70.65875425362893,Pass
12,80,2,2,1,7,59,0,1,1,1,0,1,2,2,0,1,2,0,64,64.69649020485672,Pass
27,62,0,2,0,5,75,2,1,2,2,0,1,2,2,0,3,2,1,67,66.98522826596938,Pass
21,96,0,0,1,5,58,2,1,0,0,0,1,1,4,0,0,0,1,72,70.20694583493021,Pass
25,100,0,1,0,6,85,1,1,1,2,2,1,2,3,0,1,2,1,72,73.78715958074868,Pass
19,67,0,2,1,8,92,1,1,2,0,2,1,1,5,0,2,1,0,68,66.30937694461115,Pass
15,65,2,2,1,7,69,2,1,1,0,2,1,1,3,0,2,2,0,64,62.29872914932688,Pass
25,66,0,2,1,4,70,2,0,1,0,2,1,2,3,0,1,1,1,66,65.20926247923089,Pass
24,86,1,0,0,9,60,2,1,0,1,0,0,2,3,0,0,0,1,68,68.32343815378448,Pass
26,86,1,1,0,8,65,1,1,0,1,0,1,1,4,0,1,2,0,66,69.63873142304155,Pass
20,94,1,0,1,7,66,0,1,1,1,0,0,2,1,0,1,2,0,70,71.22421936178941,Pass
16,90,0,0,1,7,58,0,1,1,1,2,1,1,4,0,2,2,0,70,69.02393540025278,Pass
11,78,1,0,1,8,65,2,1,0,2,3,0,1,2,0,1,3,0,62,63.908526536778595,Pass
25,85,1,2,1,10,95,2,1,0,2,1,1,2,1,0,0,2,1,69,69.96922795017105,Pass
23,88,2,2,1,8,66,1,1,2,2,0,0,2,2,0,0,1,1,69,69.30921506451172,Pass
14,81,2,2,1,7,64,2,1,2,2,2,1,2,4,1,0,2,1,66,64.57853722664073,Pass
17,79,0,0,0,5,69,2,1,4,1,2,1,0,3,0,2,2,0,68,67.6259861206091,Pass
17,86,2,0,0,7,98,2,1,2,1,0,1,2,5,0,2,1,1,71,69.83420344007939,Pass
11,82,2,2,1,8,88,2,0,1,1,2,0,0,2,0,2,1,0,64,63.046893077135586,Pass
15,86,1,0,0,7,60,2,1,2,2,2,1,2,3,0,0,2,1,67,67.0664443112324,Pass
13,85,2,0,1,6,88,2,1,2,2,0,1,2,3,0,1,1,0,68,67.9270876312451,Pass
18,89,1,0,1,8,88,1,1,0,0,3,1,0,1,0,3,1,1,67,68.2983419024961,Pass
16,86,2,2,0,6,98,0,1,1,1,2,1,1,3,0,2,2,1,68,67.71653116815239,Pass
10,81,2,0,1,8,95,2,1,5,1,0,1,2,3,0,1,2,0,69,68.64907804447361,Pass
32,87,2,0,1,6,55,2,1,0,1,0,1,1,3,0,1,2,1,71,71.33386674529216,Pass
28,78,0,1,1,4,73,1,0,3,1,2,0,2,4,0,1,1,0,68,70.1826348710361,Pass
15,70,0,0,0,6,85,0,1,0,1,2,0,2,2,0,0,1,1,65,64.45063891066661,Pass
22,60,1,2,0,7,99,2,1,1,1,0,1,1,3,0,0,1,1,63,64.10808343374929,Pass
23,82,1,2,1,8,54,2,1,0,2,0,1,0,1,0,1,2,0,65,66.26584143062709,Pass
27,84,0,0,0,8,68,1,1,3,1,0,0,2,2,1,2,2,0,72,71.52418397389847,Pass
15,99,1,2,1,5,75,1,1,2,2,1,1,1,1,0,0,1,1,67,69.16517050345146,Pass
27,74,2,0,0,7,71,2,1,1,2,2,1,2,3,0,1,2,0,69,67.91973382037503,Pass
17,76,2,2,0,6,73,2,1,3,1,0,0,1,3,0,2,2,1,67,66.01454823074258,Pass
12,68,0,2,1,6,68,1,1,2,2,2,1,2,4,0,0,2,1,64,63.57043417377247,Pass
24,63,2,1,0,6,99,1,0,0,1,2,1,2,3,0,1,1,0,62,64.13330527028575,Pass
28,91,1,2,0,7,90,2,1,2,0,1,0,1,3,0,1,2,1,71,72.61929352584798,Pass
36,70,1,0,0,10,87,2,1,2,1,2,1,2,3,0,3,2,1,70,71.83305352184303,Pass
13,84,1,2,0,10,71,1,1,1,2,0,1,1,3,0,0,1,1,64,64.83718329238539,Pass
24,88,2,2,1,6,94,2,1,0,1,2,0,0,2,0,2,1,1,69,68.85698096822927,Pass
18,79,2,2,1,7,55,2,1,1,1,0,1,2,3,0,1,1,0,65,65.42744846290742,Pass
25,95,0,0,1,7,57,2,1,2,0,2,0,0,2,0,0,1,0,73,71.23130805863411,Pass
11,78,2,1,1,7,98,1,1,2,2,2,1,1,3,0,1,2,0,64,65.6582178677622,Pass
12,71,2,0,1,8,78,1,1,2,2,2,1,0,2,0,2,2,0,64,63.47895385731087,Pass
15,96,2,2,1,7,58,2,1,3,2,2,1,1,4,0,2,1,1,70,68.24573319726268,Pass
20,94,1,1,1,6,97,1,1,2,2,2,1,2,5,0,0,2,1,70,72.50972638679208,Pass
16,67,0,0,0,9,99,2,1,2,2,2,1,1,2,1,1,1,1,64,63.9927033910521,Pass
24,61,1,2,0,5,94,2,1,3,2,0,0,1,2,1,0,1,0,64,64.52284004376031,Pass
26,64,2,2,1,7,62,0,1,3,2,0,0,0,2,0,1,2,1,66,65.52081891018344,Pass
24,71,1,0,1,5,64,2,1,1,2,2,1,1,3,0,0,2,1,66,66.4866629655758,Pass
30,99,2,2,1,5,70,1,1,2,2,2,1,1,4,0,1,2,0,74,73.73675137296678,Pass
22,82,0,0,0,8,79,2,0,2,2,2,1,0,1,0,0,2,0,69,67.17564596548331,Pass
13,75,1,0,1,6,100,0,1,1,2,2,1,2,3,0,2,2,1,67,66.98007517445792,Pass
28,96,2,2,0,4,98,0,1,5,1,2,1,1,5,1,1,0,1,73,73.48950331767831,Pass
16,78,1,2,0,6,96,0,1,0,2,2,1,2,1,0,2,2,0,66,66.03221464060537,Pass
25,73,0,2,0,6,54,0,1,2,2,2,1,1,4,0,1,1,0,67,66.39802762944397,Pass
29,98,2,0,1,5,88,1,1,3,1,2,1,1,2,0,0,2,1,75,75.04764894735268,Pass
23,94,2,0,1,8,94,1,1,2,2,0,1,2,2,0,1,2,1,73,73.25495102450019,Pass
11,94,2,2,0,5,67,2,1,2,0,2,1,1,5,0,1,2,0,67,66.92002546356443,Pass
14,80,0,1,1,6,61,2,1,0,2,0,1,1,4,0,0,1,0,65,64.9201515297104,Pass
28,92,2,2,1,7,87,1,1,1,1,1,1,2,1,0,1,2,0,71,72.43782274952335,Pass
19,67,2,2,1,6,55,1,1,1,2,2,1,1,4,0,1,2,1,63,63.03934234660198,Pass
20,83,2,1,1,6,97,0,1,2,1,0,1,1,4,0,1,1,0,68,69.66541820706264,Pass
25,99,2,0,0,6,58,0,1,0,2,2,0,2,4,0,1,2,1,72,71.7051655271764,Pass
24,72,1,0,1,5,73,1,1,2,2,0,1,2,2,0,1,2,1,67,68.73398795475987,Pass
22,92,2,0,0,6,99,1,1,1,2,2,1,0,4,0,0,2,0,71,70.48792553782401,Pass
19,80,1,1,0,8,99,0,1,1,1,2,1,2,4,0,2,2,1,67,68.94384478048859,Pass
18,62,2,0,1,6,89,2,1,0,0,0,0,2,3,0,2,2,0,66,64.9041044197051,Pass
25,91,2,0,0,7,92,2,1,3,1,2,1,0,5,0,1,2,1,72,72.11558139283741,Pass
23,67,1,1,0,9,98,2,1,2,1,0,1,0,0,0,0,2,0,64,66.01018356023928,Pass
18,85,2,2,0,8,96,2,1,0,0,0,1,0,3,0,0,1,1,68,66.41135968778494,Pass
26,63,0,0,0,5,81,2,1,0,1,2,1,0,2,0,1,1,0,65,64.85427194627961,Pass
19,98,2,0,1,8,87,0,1,1,2,2,0,2,4,0,2,1,1,74,71.85836643637744,Pass
15,72,2,1,1,9,80,2,1,4,2,0,0,1,4,0,0,1,0,65,65.55859802195116,Pass
15,69,0,1,1,6,75,2,0,2,1,0,1,2,2,0,1,2,0,63,64.61931368739063,Pass
14,65,2,2,1,5,94,2,1,5,1,2,0,0,3,0,2,1,1,65,64.09151489469176,Pass
18,98,1,0,1,6,87,2,1,0,2,2,1,1,1,0,1,2,1,70,70.4933466690299,Pass
27,88,2,0,1,7,93,2,1,0,1,2,1,1,4,0,1,1,1,71,71.11813119321653,Pass
15,90,2,2,1,8,55,2,1,1,1,2,1,1,1,0,0,2,0,66,65.68085495067893,Pass
21,80,2,2,1,6,79,1,1,2,2,0,1,2,3,0,0,2,1,69,68.43534200225349,Pass
16,79,2,0,1,4,66,0,1,2,2,2,1,1,2,0,0,1,1,67,65.5845954239489,Pass
18,64,2,0,1,5,76,1,1,1,1,2,1,2,4,0,1,1,1,64,64.21229409091444,Pass
11,82,0,0,0,8,81,0,1,2,1,0,1,2,2,0,1,1,0,67,66.99078324656799,Pass
19,70,2,0,1,10,92,2,1,1,1,0,1,2,4,0,1,2,1,67,67.08771254988167,Pass
19,99,0,2,0,7,52,2,1,1,2,2,1,1,4,0,1,2,1,70,69.35531977163214,Pass
23,92,0,0,0,9,58,2,1,2,1,2,0,1,1,0,2,2,0,71,70.5266471406805,Pass
21,77,2,1,1,5,96,0,1,2,1,0,0,1,5,0,1,2,0,68,69.43969388782287,Pass
13,66,0,0,0,6,98,1,1,1,0,0,1,2,2,0,1,2,1,65,65.25994084928965,Pass
27,91,2,2,0,4,53,2,1,1,1,2,0,2,3,0,2,2,0,70,70.0424383055088,Pass
21,65,2,0,1,8,67,1,0,1,1,3,1,2,4,0,1,2,0,64,63.968078658174406,Pass
21,68,0,0,1,6,50,0,1,3,2,1,0,1,4,0,1,2,1,67,66.68379544400986,Pass
20,68,1,1,0,8,88,2,1,5,1,1,0,1,3,0,1,1,1,63,66.91425901700042,Pass
17,82,2,1,1,6,84,0,1,2,1,1,1,0,3,0,1,1,0,65,67.06389569645171,Pass
21,91,2,2,1,10,78,0,1,2,1,0,1,0,2,0,1,2,1,70,69.70834240815455,Pass
23,73,2,0,0,10,85,2,1,1,1,2,1,1,3,0,0,2,1,67,66.60839179519071,Pass
10,63,2,0,0,4,77,1,0,3,1,2,0,1,3,0,1,2,1,60,60.98270828493087,Pass
17,79,1,0,0,8,62,1,1,1,1,2,1,1,3,0,1,2,0,64,65.80326945708089,Pass
18,90,1,2,0,6,88,1,1,1,2,2,0,0,1,0,1,1,0,65,67.269846110681,Pass
22,69,2,2,0,8,89,1,0,0,1,0,1,2,5,0,1,1,0,64,64.60034346305989,Pass
27,69,2,1,1,5,93,2,1,1,2,2,1,2,4,0,0,1,1,67,67.69905113957947,Pass
15,98,2,2,1,9,98,0,1,0,2,2,0,2,3,0,1,2,0,71,70.0253867192027,Pass
17,98,2,2,0,9,87,1,1,0,0,2,0,2,3,0,1,1,0,69,69.19853212718225,Pass
17,100,2,0,1,5,53,1,1,1,2,0,1,2,4,0,1,2,1,70,70.70040081365147,Pass
15,92,2,2,1,7,51,2,1,1,0,0,1,2,3,0,0,2,0,69,67.38910252785642,Pass
18,68,0,0,1,7,87,0,1,3,2,2,1,2,4,0,1,2,1,69,67.80968985542972,Pass
25,68,1,2,1,8,53,1,1,2,2,3,1,1,3,0,0,1,0,64,64.69765365407284,Pass
14,74,1,2,1,7,66,2,1,0,2,0,0,0,3,0,2,2,1,63,63.26127471169384,Pass
23,73,0,2,0,8,57,2,1,3,2,2,1,2,2,0,0,2,1,67,66.57163469065509,Pass
10,98,2,2,0,7,98,1,0,0,2,2,1,1,3,0,0,1,0,66,65.6678456101207,Pass
17,92,2,0,1,8,66,2,1,2,1,2,1,2,3,0,1,2,0,69,69.52911359220911,Pass
18,89,2,2,0,5,53,2,1,5,1,0,0,1,4,0,0,2,1,69,68.73467361834037,Pass
30,67,2,2,0,7,97,0,1,2,0,2,1,1,3,1,3,2,1,69,67.86933940465248,Pass
18,96,2,0,1,9,80,0,1,1,1,2,1,2,3,0,0,2,1,72,70.87848010634791,Pass
7,93,0,0,1,9,52,0,1,1,2,1,0,0,3,0,1,1,0,65,65.45906883961791,Pass
8,67,2,2,1,7,92,2,1,0,0,0,0,2,2,0,0,2,1,63,61.78058350532807,Pass
20,95,2,2,0,7,58,1,1,1,1,0,1,1,4,0,0,2,1,69,68.83301942398305,Pass
24,71,0,2,1,9,90,1,1,3,2,0,0,1,3,0,0,2,1,69,68.86374108865792,Pass
22,63,2,1,1,7,80,2,1,2,0,0,0,0,2,0,0,1,0,64,64.31144826214073,Pass
21,86,2,1,1,9,59,0,1,2,2,0,0,2,3,0,0,2,1,69,69.19136653059424,Pass
27,86,2,0,0,7,88,2,1,1,2,2,0,1,3,0,2,1,1,72,70.30805487348391,Pass
17,64,2,1,0,7,73,0,1,1,1,2,1,1,4,0,0,2,1,62,62.684802487146186,Pass
25,73,0,2,1,5,82,1,0,1,2,2,0,2,3,1,1,2,1,66,66.62569039046463,Pass
10,100,1,2,0,5,93,1,1,2,2,1,1,1,1,0,1,0,0,65,67.92865993532908,Pass
15,87,0,0,1,8,63,2,1,0,0,2,1,1,3,0,0,2,0,69,67.19442352709032,Pass
9,89,2,1,0,10,68,0,1,1,0,0,1,0,3,0,1,2,0,65,65.08622670172983,Pass
18,69,0,2,1,7,100,2,1,3,2,0,1,0,2,0,1,2,1,67,66.56055244203893,Pass
20,63,1,2,1,7,75,1,1,2,2,0,1,1,2,0,1,2,0,63,64.51028657759157,Pass
21,71,0,2,0,9,78,1,1,2,2,2,1,1,4,0,1,2,1,66,66.23580896455722,Pass
20,70,1,2,0,8,64,1,1,0,1,1,0,2,3,0,1,0,1,61,63.51614862581355,Pass
14,69,0,2,1,4,71,2,1,1,2,2,1,2,4,0,1,3,0,64,64.55404122118966,Pass
19,68,2,1,1,8,75,1,1,1,2,2,0,1,4,0,2,2,1,64,64.76442589684942,Pass
11,83,2,2,1,5,63,2,1,2,1,2,1,1,3,0,0,2,1,65,64.44217162263568,Pass
28,73,2,1,0,7,62,2,1,3,0,2,1,1,3,0,2,1,0,68,67.63025134142895,Pass
18,93,1,0,1,6,80,2,1,1,2,2,0,0,3,0,1,2,1,69,69.52647782823144,Pass
17,67,2,2,0,6,59,2,1,0,2,2,1,0,3,0,1,2,0,61,60.764258814477756,Pass
30,79,2,0,0,7,78,2,0,3,0,0,0,2,2,0,2,1,0,72,70.36209177382801,Pass
13,61,2,1,1,8,85,2,1,4,1,2,0,1,3,0,0,1,1,61,62.603236746146635,Pass
13,79,0,0,0,7,60,2,1,1,1,0,0,1,4,0,0,1,1,66,64.89412872651052,Pass
13,62,1,2,1,9,87,2,1,1,1,2,1,0,1,0,0,1,1,60,60.52682793843046,Pass
20,99,2,1,0,9,68,1,1,1,1,0,1,2,3,0,2,0,1,69,70.20887136444509,Pass
23,92,2,0,0,9,100,2,1,1,0,0,1,1,2,1,0,2,1,72,70.65924030214984,Pass
24,80,2,0,1,7,99,1,1,2,2,2,1,0,2,0,1,1,0,69,69.0740792428994,Pass
35,63,0,0,1,6,90,1,1,0,2,2,1,2,3,0,0,2,1,71,69.91362901406164,Pass
7,84,2,0,0,7,67,2,1,1,2,2,0,1,3,0,0,2,1,64,63.2921299384207,Pass
24,90,1,1,1,9,97,0,1,3,1,2,1,2,4,0,1,2,1,71,73.58712313976935,Pass
17,68,1,2,1,9,100,0,1,1,2,0,1,0,3,0,1,1,1,64,64.60211011983704,Pass
16,83,2,2,1,4,73,0,1,3,1,1,1,0,3,0,0,2,0,67,66.87916790794128,Pass
16,93,2,1,1,7,81,2,1,2,1,2,0,0,3,1,2,1,1,67,67.58984590159112,Pass
15,91,1,0,1,4,50,0,1,1,2,2,1,1,3,0,1,1,0,66,67.21074305184047,Pass
30,92,1,2,1,7,52,2,1,3,0,2,0,2,4,0,0,2,1,73,72.92307418148098,Pass
25,95,2,0,1,6,75,2,1,1,2,2,0,2,4,0,1,1,1,73,71.99441976828487,Pass
20,98,2,2,0,6,80,2,1,0,2,2,1,2,2,0,0,1,1,70,68.95370033399855,Pass
28,76,1,2,1,8,66,2,1,5,0,1,1,2,4,0,0,1,1,70,70.52113305382629,Pass
11,83,2,1,1,6,55,1,1,0,1,2,1,2,4,1,2,2,0,62,63.806327729302424,Pass
12,92,0,1,1,7,89,2,1,1,2,0,0,1,2,0,2,1,1,68,68.54875690662844,Pass
7,88,0,0,1,6,71,2,1,0,1,2,1,2,3,0,1,1,0,65,65.59911998223933,Pass
16,100,0,0,1,7,82,2,1,2,0,2,1,2,2,0,1,2,1,73,72.47331910095943,Pass
21,61,0,2,1,8,83,0,0,1,1,3,0,1,3,0,0,2,0,65,63.32971231852992,Pass
21,74,2,0,1,6,77,0,0,0,2,2,1,1,3,0,0,2,1,66,65.13082242227695,Pass
21,71,1,2,1,8,59,2,1,3,1,2,1,1,3,0,0,1,1,64,65.1383675875545,Pass
12,70,2,0,0,7,81,0,1,0,1,2,1,2,3,0,1,2,1,63,63.26251862177895,Pass
25,69,2,2,0,7,66,2,0,0,1,1,1,1,3,1,0,2,1,62,62.57239087769899,Pass
21,88,0,2,1,6,91,1,1,0,1,2,0,1,4,0,2,1,0,70,69.76794997653494,Pass
24,63,2,2,0,8,60,2,1,3,0,2,1,1,3,0,1,2,1,65,64.27225241432913,Pass
9,90,2,2,1,8,65,2,1,0,2,2,0,1,5,0,1,0,1,64,63.746133436417246,Pass
22,88,2,2,0,7,72,1,1,4,0,2,1,0,2,0,2,2,1,70,69.3398212119382,Pass
13,70,2,2,0,7,87,2,1,1,1,1,1,1,5,0,1,2,1,62,63.245637490994945,Pass
18,70,2,2,0,8,86,2,1,5,0,2,1,2,2,0,1,2,0,67,66.49635715821978,Pass
23,85,2,1,0,8,67,1,1,1,2,2,0,1,3,0,2,0,0,66,67.2053642605066,Pass
21,90,0,0,1,7,76,0,1,2,0,0,1,2,3,0,0,1,0,74,71.9372730161748,Pass
15,95,2,0,1,9,62,2,1,2,2,2,1,2,3,0,1,0,1,69,68.22099409418696,Pass
20,94,2,0,1,8,89,1,1,0,2,2,1,2,4,1,1,1,0,70,69.72986813919168,Pass
11,99,2,2,0,10,60,2,1,1,0,2,1,2,1,0,0,2,0,68,66.608530715285,Pass
27,83,2,1,0,5,91,2,1,3,1,3,1,1,2,0,2,2,1,70,70.66363930550835,Pass
19,96,2,2,1,8,97,2,1,3,2,2,1,0,2,0,1,2,1,71,70.65283694472615,Pass
27,92,2,1,1,9,100,0,1,2,2,0,1,2,0,0,2,1,0,73,73.36890577864591,Pass
17,96,2,2,0,9,93,1,1,3,2,2,0,1,2,0,1,0,1,69,69.07077260600137,Pass
17,60,1,1,1,7,61,2,1,1,1,2,1,2,4,0,2,2,0,61,62.90758003550667,Pass
15,99,2,2,1,5,71,2,1,0,2,2,1,1,2,0,0,1,1,68,67.34735684250546,Pass
25,79,2,1,1,9,54,2,1,1,1,2,0,2,2,0,2,0,1,66,66.86092393747427,Pass
16,92,0,1,1,6,58,1,1,0,0,2,0,2,4,0,1,2,0,67,68.9379292005215,Pass
24,65,1,0,1,7,52,2,1,1,0,2,1,1,1,0,2,1,0,64,64.52357273799515,Pass
